from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2323597,2323600,,,126219746,126518755,0
2323385,2323386,,,130687733,130687773,0
2324788,2324790,,,126242036,129695013,0
2324526,2324522,,,121359179,129693104,0
2324036,2324040,,,121352713,121358342,0
2324035,2324033,,,121354171,130690741,0
2323597,2323594,,,130667494,130667654,0
2324348,2324350,,,128972648,128978075,0
2324041,2324038,,,126525460,122487203,0
2323203,2323202,,,130684636,122487203,0
2323203,2323202,,,130684544,130670013,0
2323918,2323915,,,121353461,130682843,0
2324041,2324038,,,130668423,128967759,0
2324532,2324538,,,122485803,126881334,0
2323673,2323664,,,126523838,121359014,0
2324670,2324669,,,123734074,121359014,0
2323678,2323679,,,123734074,121359014,0
2324670,2324669,,,122487811,121359014,0
2323678,2323679,,,122487811,121359014,0
2324033,2324040,,,127505756,128981662,0
2323208,2323226,,,126534484,122481037,0
2323192,2323191,,,121360829,128018056,0
2324036,2324037,,,130682142,130672493,0
2323132,2323133,,,130673506,121361763,0
2323673,2323666,,,123734295,121361763,0
2323673,2323666,,,130684607,121361763,0
2323673,2323666,,,130684611,121361763,0
2324036,2324040,,,123729703,126537041,0
2324041,2324033,,,125683285,128966598,0
2323673,2323666,,,121355241,128797311,0
2324408,2324408,,,121361362,130683311,0
2324313,2324310,,,130678346,130683005,0
2324404,2324404,,,130689803,130683398,0
2323133,2323132,,,126542188,128192329,0
2323133,2323132,,,128986848,128192329,0
2323919,2323912,,,126536647,126537574,0
2324036,2324033,,,128968199,126525103,0
2324036,2324033,,,127510794,126525103,0
2324365,2324366,,,128205253,121356538,0
2324522,2324519,,,130679352,130682059,0
2324526,2324522,,,121359107,130679900,0
2324669,2324670,,,121358984,125073968,0
2323270,2323268,,,122487918,130679685,0
2323664,2323673,,,121358852,126520657,0
2323220,2323220,,,121362075,121355998,0
2324407,2324406,,,129693469,129693550,0
2324512,2324509,,,126863084,128189027,0
2324035,2324033,,,130681561,121358301,0
2323752,2323753,,,121359014,121358301,0
2324029,2324033,,,123561161,121358301,0
2323749,2323750,,,130687868,126863320,0
2323742,53929,,,130677891,130687660,0
2323919,2323912,,,122206857,130691335,0
2324745,2324745,,,126869642,125072057,1
2323943,2323943,,,122481051,127507586,0
2324407,2324406,,,130680518,130670187,0
2324519,2324526,,,128972487,121359046,0
2324672,2324671,,,121359001,130684125,0
2323145,2323142,,,126240363,126862241,0
2323145,2323142,,,123561767,126862241,0
2324746,2324745,,,126518921,126866781,1
2323244,2323243,,,130696657,130696702,0
2323203,2323202,,,128805555,130682110,0
2323132,2323133,,,128192635,128019676,0
2323670,2323666,,,126538069,128019676,0
2324535,2324532,,,121354408,121353758,0
2323925,2323922,,,130685739,122481886,0
2324526,2324508,,,121359022,128979945,3
2323597,2323594,,,128959934,126518292,0
2323450,2323453,,,121359457,121352899,0
2323227,2323230,,,130675132,130701325,0
2324036,2324033,,,126526027,126862916,0
2323269,2323270,,,128971092,126229688,0
2324033,2324036,,,126524557,130678200,0
2324701,2324700,,,130670666,130670679,0
2324314,2324310,,,130678032,129695052,0
2324528,2324535,,,123125212,121350986,0
2323666,2323670,,,126221067,121358879,0
2324703,2324702,,,121355407,130696631,0
2323666,2323673,,,126524902,126524860,0
2324745,2324745,,,128805555,121354242,1
2324314,2324310,,,123729756,128004642,0
2324313,2324310,,,121352797,128004642,0
2323145,2323142,,,129683369,126523968,0
2323615,2323616,,,121351765,126523968,0
2323664,2323673,,,121359101,126523968,0
2323216,2323211,,,126543926,129711694,0
2324772,2324765,,,126521320,121352087,0
2324772,2324765,,,126859155,121352087,0
2324538,2324538,,,129703506,129713764,0
2323945,2323944,,,129713951,129713764,0
2324036,2324033,,,121352774,121350848,0
2323673,2323666,,,128006800,128966056,0
2324746,2324745,,,129692963,126870053,0
2323268,2323267,,,129692963,126870053,0
2323199,2323198,,,128805620,126870053,3
2323922,2323925,,,127995756,129705845,0
2323922,2323925,,,129686790,129705845,0
2324314,2324310,,,130678320,129695576,0
2323539,2323540,,,126526066,121357485,0
2323588,2323591,,,121351414,129695892,0
2324033,2324040,,,129683927,128981347,0
2323744,2323743,,,123729844,126533989,0
2323243,2323244,,,126884013,126241185,0
2324535,2324532,,,123733308,126519211,0
2323269,2323270,,,128970875,128196320,0
2323917,2323919,,,130682901,130678910,0
2323944,2323945,,,126533216,121362310,0
2324669,2324670,,,121359014,126530432,0
2324671,2324672,,,122487865,123739837,0
2323270,2323269,,,122488071,130680178,0
2323250,2323248,,,130669889,130680897,0
2323539,2323540,,,126535717,122484518,0
2324041,2324038,,,127999486,122484518,0
2323459,2323450,,,121357904,121359499,0
2323597,2323600,,,128959807,130670000,0
2323250,2323250,,,130672767,130667968,0
2324670,2324669,,,128973967,126878566,0
2323678,2323679,,,128973967,126878566,0
2324313,2324310,,,126526027,130683118,0
2323132,2323133,,,130673490,125701872,0
2323673,2323666,,,128805368,125701872,0
2323673,2323666,,,128974045,125701872,0
2324512,2324509,,,130695290,125701872,0
2323943,2323944,,,130676446,126541946,0
2324526,2324527,,,126876931,126878573,0
2324365,2324366,,,126533620,126533636,0
2323942,2323944,,,126535717,129703625,0
2323270,2323269,,,126869490,130679351,0
2323540,2323539,,,121352983,125069626,0
2323463,2323453,,,121352709,125069626,0
2323743,2323744,,,126533549,125069626,0
2324745,2324745,,,122487865,126866797,1
2324745,2324745,,,121355224,126866797,1
2323673,2323666,,,128974396,130677183,0
2323666,2323670,,,127994458,121358933,0
2323666,2323670,,,123726267,121358933,0
2324310,2324313,,,128004861,126525851,0
2323272,2323271,,,122490219,130688492,0
2323664,2323673,,,121358875,125682075,0
2323272,2323264,,,121357001,126528033,3
2323153,2323158,,,121351831,128815599,0
2324408,2324406,,,121355890,129693649,0
2323463,2323453,,,130667119,129684531,0
2323205,2323204,,,126519760,130684631,0
2323742,53929,,,126525609,123736387,0
2324408,2324407,,,126866774,130671824,0
2324526,2324508,,,121359022,130671824,3
2323205,2323204,,,128200420,130684527,0
2324036,2324037,,,121352981,126532127,0
2324522,2324519,,,129692576,126857188,0
2324036,2324033,,,130678032,130669134,0
2323684,859764,,,122206783,121359496,0
2324746,2324745,,,130680329,128805638,0
2323268,2323267,,,130680329,128805638,0
2323271,2323272,,,128967199,123557156,0
2323271,2323272,,,128967198,123557156,0
2323237,2323233,,,126518642,123114690,0
2324563,2324564,,,130696756,123737311,0
2324404,2324406,,,128961851,128965006,0
2323591,2323588,,,123555668,121353424,0
2323591,2323588,,,123734695,121353424,0
2323539,2323540,,,121357635,121353004,0
53929,2323742,,,126873610,121353004,0
2323269,2323272,,,130679499,130667204,0
2324033,2324036,,,126521320,130667204,0
2324314,2324312,,,126855497,130667204,0
2324450,2324447,,,126522107,121364193,0
2324450,2324447,,,126522109,121364193,0
2324450,2324447,,,121351053,121364193,0
2324450,2324447,,,121351055,121364193,0
2323377,2323379,,,128802665,121363902,0
2324038,2324041,,,121352953,123729323,0
2324038,2324041,,,126228981,123729323,0
2323088,2323093,,,122493959,130682509,0
2323392,2323390,,,123737065,123744465,0
2324365,2324366,,,130687206,126873312,0
2323220,2323220,,,129711794,129699385,0
2323220,2323220,,,130672373,129699385,0
2323684,859764,,,123738536,121359589,0
2323684,859764,,,128013475,121359589,0
2323208,2323226,,,121356951,128188751,0
2324041,2324038,,,126224693,121352666,0
2324310,2324313,,,125689436,121352666,0
2323270,2323271,,,126529530,121352666,0
53929,2323742,,,126533772,121352666,0
2324041,2324038,,,129713993,121352666,0
2323201,2323201,,,130681001,130673017,0
2323199,2323198,,,121354948,126219833,3
2323198,2323199,,,129717053,126539027,3
2324038,2324041,,,129684887,123729461,0
2324032,2324041,,,126231720,123729461,0
2324038,2324041,,,130683426,123729461,0
2323248,2323250,,,130685421,130685351,0
2323132,2323133,,,127529532,128797365,0
2323206,2323206,,,130673259,130681241,0
2323133,2323132,,,126542291,126861689,0
2324041,2324033,,,129686555,128193873,0
2323142,2323145,,,121361758,128960780,0
2324526,2324522,,,121359179,130680266,0
2323750,2323749,,,121352341,121356730,0
2323115,2323114,,,130686825,130672916,0
2323742,53929,,,130678335,121356825,0
2324527,2324526,,,126536516,130691914,0
2323166,2323167,,,127519665,130680464,0
2324669,2324670,,,121359128,122488037,0
2323597,2323600,,,128959807,123732532,0
2323269,2323272,,,130674925,126874318,0
2324526,2324527,,,129706666,122206893,0
2324759,2324759,,,121360692,128212733,0
2324295,2324298,,,123727119,130699544,0
2323379,2323380,,,130699540,130699544,0
2324670,2324669,,,126869490,126878343,0
2323678,2323679,,,126869490,126878343,0
2324450,2324447,,,128001241,121364141,0
2324407,2324406,,,129693370,129693461,0
2323272,2323271,,,130686428,130686545,0
2323673,2323664,,,130696063,121359031,0
2324408,2324406,,,130672136,122486078,0
2323744,2323743,,,128959739,123556781,0
2323744,2323743,,,128959746,123556781,0
2324036,2324037,,,129695829,126531853,0
2324016,2324015,,,121352941,121355900,0
2323539,2323540,,,126526066,125077567,0
2324775,2324765,,,130669141,130667922,0
2324314,2324310,,,121352713,126528523,0
2323205,2323204,,,130682086,129696922,0
2323205,2323204,,,130682087,129696922,0
2324670,2324669,,,130684627,123739921,0
2323678,2323679,,,130684627,123739921,0
2324670,2324669,,,130684631,123739921,0
2323678,2323679,,,130684631,123739921,0
2323943,2323945,,,121351637,121351777,0
2323270,2323269,,,122488071,129693025,0
2323270,2323269,,,129697548,129693025,0
2323384,2323385,,,130687548,126873363,0
2324701,2324700,,,129712939,129698527,0
2323091,2323089,,,126537491,123134069,0
2323269,2323272,,,121350936,122490082,0
2323269,2323272,,,126521792,122490082,0
2324041,2324038,,,123726936,130678344,0
53929,2323742,,,126534107,130678344,0
2323379,2323380,,,121363904,130699504,0
2323664,2323673,,,126537761,128962882,0
2324746,2324745,,,128970012,128971256,1
2323597,2323594,,,126518070,128959848,0
2323664,2323673,,,121358852,121350559,0
2323191,2323192,,,130695219,121360936,0
2323539,2323540,,,126518747,121357516,0
2324408,2324407,,,121354109,121357516,0
2324526,2324508,,,121358984,121357516,3
2324035,2324033,,,130681904,128981851,0
2324035,2324033,,,128971251,128981851,0
2323094,2323087,,,130679352,130679371,0
2323597,2323600,,,126219746,121354312,0
2323203,2323202,,,126869536,121354312,0
2324036,2324033,,,126529238,126525394,0
2323203,2323202,,,126530226,126528228,0
2324508,2324527,,,130696572,126536418,3
2324029,2324033,,,125700888,121358455,0
2324029,2324033,,,127528698,121358455,0
2324535,2324532,,,121354362,125680949,0
2323272,2323264,,,126534251,121354089,3
2324041,2324038,,,127509042,128000088,0
2323463,2323458,,,130677877,130687609,0
2324571,2324570,,,121359692,121359678,0
2323942,2323945,,,123743460,123116754,0
2324703,2324702,,,123734494,126543631,0
2324407,2324406,,,130671751,122486494,0
2323588,2323591,,,121351392,122486494,0
2324522,2324519,,,129692576,122486494,0
2324522,2324519,,,129692577,122486494,0
2324522,2324519,,,128969595,122486494,0
2323588,2323591,,,130675839,130682067,0
2323205,2323204,,,130669669,128974045,0
2324669,2324670,,,121359101,128974045,0
2324522,2324519,,,126857579,121354421,0
2324408,2324406,,,121355969,122486139,0
2323296,2323295,,,126528371,130695901,0
2324408,2324406,,,126871376,129693479,0
2324670,2324669,,,128973615,121358990,0
2323678,2323679,,,128973615,121358990,0
2323673,2323664,,,130696007,121358990,0
2323673,2323664,,,126542176,121358990,0
2323673,2323664,,,121361667,121358990,0
2323664,2323673,,,121358850,126520083,0
2324535,2324532,,,123733308,130680169,0
2323296,2323295,,,129695107,121361357,0
2323664,2323665,,,126537737,121360931,0
53929,2323742,,,128978129,130678162,0
2324408,2324407,,,128971251,123737681,0
2324526,2324508,,,121359128,123737681,3
2324310,2324314,,,126867895,126864219,0
2323270,2323271,,,122487583,126864219,0
2323922,2323925,,,130675075,128982338,0
2341323,2324088,,,121364508,127509042,0
2323744,2323743,,,123725292,123124513,0
2323234,2323229,,,126530557,126529976,0
2324518,2324519,,,121359706,126529976,0
2324032,2324038,,,130670652,129695916,0
2324041,2324038,,,123729351,129695916,0
2323271,2323272,,,121357078,121352542,0
2323597,2323600,,,130667494,130683467,0
2324526,2324527,,,121358050,126878535,0
2324746,2324745,,,123730915,126866537,1
2324745,2324745,,,126530183,126866537,1
2323664,2323673,,,121359101,128965939,0
2323616,2323615,,,130676987,121351787,0
2323199,2323198,,,123734159,129697077,3
2323208,2323232,,,130686384,130679899,0
2324526,2324522,,,121359107,130679899,0
2323243,2323244,,,121361990,121361968,0
2324407,2324406,,,127997332,126531033,0
2323597,2323600,,,130667494,130683464,0
2323270,2323269,,,122487934,130679851,0
2324310,2324313,,,130682232,126525496,0
2323273,2323270,,,130681898,126527091,3
2324613,2324608,,,130699552,126519134,0
2323243,2323244,,,130670390,130671752,0
2324041,2324038,,,122483325,125069181,0
2324041,2324038,,,130680483,125069181,0
2323270,2323271,,,128972805,125069181,0
2323458,2323463,,,121356530,125069181,0
2323161,2323161,,,130670251,130671657,0
2324526,2324508,,,121358984,130671657,3
2324527,2324526,,,126538005,121358088,0
2323942,2323944,,,129703422,129703390,0
2324295,2324298,,,121351072,130699577,0
2323379,2323380,,,130699575,130699577,0
2324029,2324033,,,128018066,121358329,0
2324670,2324669,,,126869446,123739655,0
2323678,2323679,,,126869446,123739655,0
2324670,2324669,,,128973455,123739655,0
2323678,2323679,,,128973455,123739655,0
2324670,2324669,,,127516395,123739655,0
2323678,2323679,,,127516395,123739655,0
2323673,2323664,,,128019442,123739655,0
2323742,53929,,,121352699,128977896,0
2323220,2323220,,,130671759,130671764,0
2324522,2324519,,,128969720,126228966,0
2324314,2324311,,,126525563,130682213,0
2323673,2323666,,,123734295,129710975,0
2324746,2324746,,,130681578,130675116,1
2323142,2323145,,,123117152,123743377,0
2324032,2324038,,,126871763,122484504,0
2323742,53929,,,128798889,121356682,0
2323742,53929,,,126863986,121356682,0
2323742,53929,,,121352686,121356682,0
2323384,2323385,,,126873396,121356682,0
2324365,2324366,,,130687643,121356682,0
2324746,2324745,,,129692963,126867010,1
2323236,2323214,,,130674980,130676374,0
2324758,2324772,,,130682901,128962459,0
2323750,2323749,,,126863107,121356724,0
2324408,2324407,,,130681477,130671628,0
2324408,2324407,,,126527951,130671628,0
2323145,2323142,,,129713993,129710756,0
2323539,2323540,,,128968199,130671466,0
2324529,2324532,,,122204947,123731038,0
2324519,2324527,,,123730711,122206730,0
2324508,2324527,,,130696599,122206730,3
2324613,2324608,,,121363922,129695947,0
2324036,2324037,,,126519097,121355890,0
2324295,2324297,,,130679028,121364104,0
2324295,2324297,,,126527065,121364104,0
2324295,2324297,,,127511966,121364104,0
2323540,2323539,,,121352941,121352906,0
2324746,2324745,,,130680098,128971202,1
2324670,2324669,,,123734244,123739854,0
2323678,2323679,,,123734244,123739854,0
2324313,2324310,,,123729844,126528944,0
2323270,2323269,,,128973785,128969629,0
2324535,2324532,,,130683466,130680124,0
2324041,2324033,,,129683794,129683570,0
2324747,2324748,,,126539136,126866774,0
2323210,2323213,,,121351265,121362328,0
2323248,2323250,,,121352912,121354333,0
2324522,2324519,,,122485402,121354333,0
2324522,2324519,,,130679577,121354333,0
2324522,2324519,,,122485395,121354333,0
2324522,2324519,,,128969550,121354333,0
2324746,2324745,,,126518806,130681415,1
2323742,53929,,,129690489,126533740,0
2324746,2324745,,,126219836,122487671,0
2323268,2323267,,,126219836,122487671,0
2324528,2324535,,,123125194,121350964,0
2323270,2323269,,,122488125,128970154,0
2323199,2323198,,,123734072,126869562,3
2323205,2323204,,,130669422,130684217,0
2324669,2324670,,,121358984,130684217,0
2324347,2324346,,,128188624,130675578,0
2324519,2324526,,,126529128,121359077,0
2324671,2324672,,,121355224,121359077,0
2324519,2324518,,,121353479,130692830,0
2324033,2324036,,,126524722,123729874,0
2324033,2324036,,,130669399,123729874,0
2324033,2324036,,,130669403,123729874,0
2324033,2324036,,,129684167,123729874,0
2324033,2324036,,,129714057,123729874,0
2323588,2323591,,,128964852,130683376,0
2323673,2323666,,,130684631,128797475,0
2324512,2324509,,,126881863,128797475,0
2323270,2323269,,,126869446,128969287,0
2324041,2324038,,,128960264,128967856,0
2324772,2324765,,,121350776,130668252,0
2324769,2324765,,,130673961,130668252,0
2323272,2323273,,,126534255,130681427,3
2323270,2323272,,,130674920,126874322,0
2323199,2323198,,,123734295,130684525,3
2324041,2324033,,,121352129,125066432,0
2324041,2324033,,,130668423,125066432,0
2324407,2324406,,,129703302,123120831,0
2324526,2324519,,,121359001,123120831,0
2323270,2323269,,,128973785,129692613,0
2323145,2323142,,,121351536,130674413,0
2324527,2324526,,,121358522,121353372,0
2324041,2324033,,,126862537,123726819,0
2324041,2324033,,,123552250,123726819,0
2324041,2324033,,,128797807,123726819,0
2323670,2323666,,,123740029,130677137,0
2324036,2324040,,,126525533,128812062,0
2324788,2324790,,,121362545,129695536,0
2324519,2324527,,,121354380,123739875,0
2324671,2324672,,,126530541,123739875,0
2323666,2323670,,,128019637,123739875,0
2323666,2323670,,,126542291,123739875,0
2323742,53929,,,130667119,121356750,0
2323742,53929,,,130667120,121356750,0
2323384,2323385,,,126533599,121356750,0
2323271,2323270,,,123556303,130701318,0
2324745,2324745,,,130684636,121354229,1
2324571,2324570,,,122493407,121359606,0
2324295,2324298,,,121353515,121363966,0
2324295,2324298,,,121353519,121363966,0
2324407,2324406,,,123731743,122485887,0
2324407,2324406,,,123731748,122485887,0
2324407,2324406,,,126528224,121357506,0
2323616,2323615,,,123728615,130673272,0
2323942,2323945,,,130672989,128965352,0
2324174,2324180,,,122485643,130691565,0
2323463,2323458,,,130678008,130687743,0
2323199,2323198,,,126522165,126859974,3
2324745,2324746,,,126866856,126859974,1
2324528,2324535,,,122490364,126859974,0
2324450,2324447,,,127506219,121364164,0
2324450,2324447,,,130675010,121364164,0
2324450,2324447,,,126521899,121364164,0
2323915,2323919,,,128004866,126527029,0
2323145,2323142,,,129713936,129688786,0
2324407,2324406,,,123732069,130681262,0
2323270,2323268,,,122488071,126519155,0
2324035,2324033,,,130681405,121358251,0
2323943,2323945,,,129688111,130673084,0
2324032,2324041,,,126871499,128798454,0
2324310,2324313,,,121354593,126525672,0
53929,2323742,,,127520703,126525672,0
2324041,2324038,,,129713948,126525672,0
2324041,2324038,,,123729351,130669882,0
2323208,2323230,,,122489115,126519357,0
2324036,2324033,,,123729703,130669220,0
2323272,2323271,,,121356951,126534369,0
2323384,2323385,,,126873857,126533577,0
2324407,2324404,,,130671430,121351233,0
2323539,2323540,,,121357635,126519743,0
53929,2323742,,,126873610,126519743,0
2323810,2323807,,,121363556,123746257,3
2323666,2323673,,,130677183,130696247,0
2323269,2323272,,,125683745,126534462,0
2323269,2323272,,,126522180,126534462,0
2323588,2323591,,,122488581,129687095,0
2324016,2324015,,,123121678,130671144,0
2324746,2324745,,,126518806,127513514,1
2323666,2323673,,,122487836,121353283,0
2323673,2323673,,,130696062,121353283,1
2323229,2323231,,,129692589,128970926,0
2323616,2323615,,,122483084,126861528,0
2323142,2323145,,,128214597,126861528,0
2323270,2323268,,,126869490,127512114,0
2323145,2323142,,,129683242,125685311,0
2323145,2323142,,,130672667,125685311,0
2323664,2323673,,,121358984,125685311,0
2323942,2323945,,,121362180,122496946,0
2323942,2323945,,,121362179,122496946,0
2323132,2323133,,,121351831,128019771,0
2323132,2323133,,,129713941,129688816,0
2324518,2324512,,,128970118,128816794,0
2323269,2323272,,,130679781,130678077,0
2323540,2323539,,,121352925,126518615,0
2324450,2324447,,,130675354,121364204,0
2323750,2323749,,,121352341,127520724,0
2324365,2324366,,,121356714,127520724,0
2324314,2324310,,,130678079,129695155,0
2324314,2324310,,,123729664,129695155,0
2324671,2324672,,,122487758,121359027,0
2324745,2324745,,,126530541,128198565,1
2323271,2323272,,,130686424,130678075,0
2323132,2323133,,,126523399,128019457,0
2323673,2323666,,,122487682,128019457,0
2323673,2323666,,,123733934,128019457,0
2323923,2323926,,,126522228,121358784,0
2323919,2323915,,,126865590,128972318,0
2323919,2323915,,,130678987,128972318,0
2323529,2323532,,,128972466,128972318,0
2323539,2323540,,,126535717,128000527,0
2323095,2323093,,,129708419,128972084,0
2323922,2323925,,,130675225,122492248,0
2324519,2324522,,,122201652,122485886,0
2324512,2324509,,,128986182,128797532,0
2323673,2323673,,,128797027,121353233,1
2324527,2324526,,,121358501,121353233,0
2323272,2323271,,,122489115,126532623,0
2323095,2323093,,,128984343,130682330,0
2323206,2323206,,,130672769,130681070,0
2323115,2323114,,,130687074,130673495,0
2323942,2323944,,,130670523,130671949,0
2324526,2324508,,,121359044,130671949,3
2323842,2323844,,,130690815,123729466,0
2324701,2324700,,,126544045,129698351,0
2323944,2323945,,,126533333,126884999,0
2323267,2323269,,,121355781,130679878,0
2323267,2323269,,,126531743,130679878,0
2323597,2323600,,,130674895,126531347,0
2323463,2323453,,,130667120,121352981,0
2323142,2323145,,,129710874,129714019,0
2324407,2324406,,,121354408,121357643,0
2324519,2324527,,,130682086,121359003,0
2324671,2324672,,,126869453,121359003,0
2323094,2323087,,,129693091,128970099,0
2323842,2323844,,,126877463,126525450,0
2324532,2324535,,,128970103,121354430,0
2324532,2324535,,,126527384,121354430,0
2324532,2324535,,,128801608,121354430,0
2323271,2323272,,,126534698,126525387,0
2323600,2323599,,,130669998,121351415,0
2323600,2323599,,,128972648,121351415,0
2323600,2323599,,,130683424,121351415,0
2323600,2323599,,,126229062,121351415,0
2324746,2324745,,,130679595,121354119,1
2324746,2324745,,,130679601,121354119,1
2324745,2324745,,,122487807,121354119,1
2324745,2324745,,,130684291,121354119,1
2324573,2324572,,,126536424,126536410,0
2323094,2323092,,,130679716,128990021,0
2323094,2323092,,,129692634,128990021,0
2323094,2323092,,,130679722,128990021,0
2323237,2323232,,,126518949,121359891,0
2323199,2323198,,,130684607,130684526,3
2323199,2323198,,,130684611,130684526,3
2324672,2324671,,,123739946,130684526,0
2323203,2323202,,,122487758,126228970,0
2324613,2324608,,,121363897,126228970,0
2323243,2323244,,,126542745,129711287,0
2323271,2323270,,,127519394,130701359,0
2324669,2324670,,,121359101,126869988,0
2323208,2323230,,,122489115,129692537,0
2324041,2324038,,,129686177,126525555,0
2324041,2324038,,,129686178,126525555,0
53929,2323742,,,121356673,126525555,0
2323943,2323944,,,125067604,121361576,0
2323459,2323450,,,121357946,121359559,0
2323142,2323145,,,121361758,127508014,0
2324408,2324408,,,129684887,130681852,0
2323743,2323744,,,121356690,130678083,0
2323588,2323591,,,130675953,130683315,0
2324033,2324036,,,127999368,130683315,0
2323673,2323666,,,128974045,126542346,0
2323272,2323271,,,126872101,126532557,0
2323272,2323271,,,126532465,126532557,0
2324310,2324313,,,130682678,130678056,0
2324408,2324408,,,121352925,127513524,0
2323272,2323264,,,126534251,127513524,3
2323270,2323268,,,126530698,123119776,0
2323270,2323268,,,122487811,126219929,0
2323923,2323926,,,123115932,121358774,0
2324519,2324526,,,130669526,121359055,0
2323666,2323670,,,128965824,121359055,0
2323270,2323269,,,126869446,130679262,0
2324535,2324532,,,123733308,121353800,0
2323210,2323219,,,122488797,121361398,0
2323088,2323089,,,128803156,121360042,0
2324519,2324527,,,126519733,121359144,0
2324407,2324406,,,129693449,129693533,0
2323463,2323453,,,130677851,130669453,0
2323458,2323450,,,129700749,121359489,0
2324033,2324036,,,121352459,126526077,0
2324519,2324526,,,130669543,121359059,0
2324671,2324672,,,128973700,121359059,0
2324527,2324526,,,126536516,121359059,0
2324060,2324059,,,130671125,130685560,0
2324036,2324037,,,126518747,126531859,0
2323220,2323220,,,126883503,126531859,0
2324036,2324033,,,121352797,125683297,0
2323248,2323250,,,126519097,123732495,0
2324407,2324406,,,121357561,123732495,0
2324407,2324406,,,121357562,123732495,0
2324522,2324519,,,129692716,123732495,0
2324522,2324519,,,128969720,123732495,0
2323919,2323915,,,130679007,129695667,0
2323943,2323945,,,129688229,129714007,0
2323599,2323600,,,130678936,128007776,0
2324036,2324033,,,125069626,122200571,0
2324036,2324033,,,129684400,122200571,0
2324036,2324033,,,130683274,122200571,0
2324519,2324527,,,125681272,122492698,0
2324035,2324033,,,130681383,128981271,0
2324746,2324745,,,123731547,126870142,0
2323268,2323267,,,123731547,126870142,0
2324672,2324671,,,123740029,126870142,0
2323597,2323600,,,128959824,130669898,0
2323248,2323250,,,130685254,130669898,0
2324613,2324608,,,121363916,130669898,0
2324295,2324297,,,121350958,121364045,0
2324295,2324297,,,130674936,121364045,0
2324295,2324297,,,130674937,121364045,0
2324295,2324297,,,128968949,121364045,0
2323944,2323945,,,129713864,129714039,0
2323449,2323450,,,121352797,121359433,0
2324563,2324564,,,126543557,122490651,0
2324519,2324526,,,130669738,121359164,0
2324519,2324526,,,121354420,121359164,0
2324519,2324526,,,129695952,121359164,0
2323942,2323944,,,130670919,130672340,0
2324526,2324508,,,126538049,130672340,3
2323271,2323272,,,130686295,130667129,0
2323269,2323272,,,130679456,130667129,0
2324519,2324527,,,130682086,123739733,0
2324519,2324527,,,130682087,123739733,0
2324671,2324672,,,126869453,123739733,0
2324671,2324672,,,122487701,123739733,0
2324671,2324672,,,130684122,123739733,0
2324450,2324447,,,130675108,121364174,0
2324041,2324033,,,121352129,127505865,0
2324775,2324772,,,129689677,128962492,0
2323458,2323459,,,121356673,130690069,0
2323588,2323591,,,121351380,121354316,0
2324522,2324519,,,122485357,121354316,0
2324522,2324519,,,129692503,121354316,0
2324522,2324519,,,130679499,121354316,0
2323145,2323142,,,129683417,121352002,0
2323145,2323142,,,123561767,121352002,0
2323615,2323616,,,130673490,121352002,0
2323666,2323673,,,128019771,121352002,0
2324408,2324408,,,121352953,126866760,0
2323540,2323539,,,121352983,130669598,0
2323463,2323453,,,121352709,130669598,0
2323743,2323744,,,126533549,130669598,0
2324033,2324040,,,121350776,128812078,0
2324526,2324527,,,129706649,122206873,0
2323142,2323145,,,130677078,130672815,0
2323742,53929,,,129684606,126533529,0
2323384,2323385,,,130687635,126533529,0
2323384,2323385,,,130687643,126533529,0
2323918,2323915,,,121353461,126528813,0
2323616,2323615,,,123728615,128960800,0
2323744,2323743,,,130669553,123124399,0
2323597,2323600,,,128959934,130683444,0
2324017,2324016,,,128799262,130683444,0
2323270,2323268,,,122487934,126518933,0
2323191,2323192,,,130695443,121360884,0
2323191,2323192,,,127528786,121360884,0
2323942,2323943,,,122490806,126520008,0
2324036,2324037,,,125681089,122488907,0
2323203,2323202,,,130684586,130683449,0
2323220,2323220,,,126543148,126871791,0
2323269,2323272,,,122482047,121357022,0
2323271,2323272,,,130677679,121357022,0
2324041,2324033,,,125685817,126521424,0
2323132,2323133,,,129714057,129717071,0
2323943,2323945,,,129688154,128960598,0
2323145,2323142,,,130673268,122496235,0
2323203,2323202,,,122487701,126518692,0
2324314,2324310,,,123729756,129695391,0
2324551,2324548,,,126872046,122487682,0
2324038,2324041,,,130669811,128967106,0
2323666,2323673,,,126863180,126524921,0
2324526,2324527,,,121359189,128013469,0
2324527,2324522,,,130690223,130679528,0
2323744,2323743,,,121352713,123736353,0
2323588,2323591,,,123734903,130675127,0
2323203,2323202,,,122487758,121354317,0
2324613,2324608,,,121363897,121354317,0
2324016,2324015,,,123121678,121356047,0
2323203,2323202,,,130684544,130670014,0
2323199,2323198,,,126522228,121351072,3
2324745,2324746,,,130681736,121351072,1
2323205,2323204,,,130682146,126870299,0
2324669,2324670,,,126538139,126870299,0
2324041,2324033,,,127509042,130668971,0
2323270,2323269,,,122487934,128969745,0
2324033,2324036,,,129714016,126525675,0
2323272,2323264,,,129702163,123120775,3
2323597,2323600,,,123725700,130683347,0
2323208,2323232,,,126532936,126227578,0
2324407,2324406,,,130671328,121354278,0
2324407,2324406,,,130671329,121354278,0
2324407,2324406,,,126535406,121354278,0
2324522,2324519,,,128969287,121354278,0
2324522,2324519,,,130679260,121354278,0
