route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
336,000784,88____:081::8811601:8833001:13:1635:20211210,Louvain,6465,,23010,,1
336,000785,88____:081::8811601:8833001:13:1735:20210315,Louvain,6466,,23011,,1
336,000784,88____:081::8811601:8833001:13:1735:20211210,Louvain,6466,,23012,,1
336,000785,88____:081::8811601:8833001:13:1835:20210315,Louvain,6467,,23013,,1
336,000784,88____:081::8811601:8833001:13:1835:20211210,Louvain,6467,,23014,,1
336,000785,88____:081::8811601:8833001:13:1935:20210315,Louvain,6468,,23015,,1
336,000784,88____:081::8811601:8833001:13:1935:20211210,Louvain,6468,,23016,,1
336,000785,88____:081::8811601:8833001:13:2035:20210315,Louvain,6469,,23017,,1
336,000784,88____:081::8811601:8833001:13:2035:20211210,Louvain,6469,,23018,,1
336,000785,88____:081::8811601:8833001:13:2135:20210315,Louvain,6470,,23019,,1
336,000784,88____:081::8811601:8833001:13:2135:20211210,Louvain,6470,,23020,,1
336,001409,88____:081::8811601:8811726:4:2204:20211105,Louvain,6471,,23021,,1
336,003589,88____:081::8811601:8811726:4:2204:20211210,Louvain,6471,,23022,,1
336,001409,88____:081::8811726:8833001:10:2224:20211105,Louvain,6471,,23021,,1
526,000212,88____:081::8811601:8811726:4:2304:20211210,Wavre,6472,,23023,,1
526,000212,88____:081::8811726:8811601:4:605:20211210,Ottignies,6476,,23024,,1
336,000784,88____:081::8833001:8811601:13:705:20211210,Ottignies,6477,,23025,,1
336,000785,88____:081::8833001:8811601:13:705:20210315,Ottignies,6477,,23026,,1
336,000785,88____:081::8833001:8811601:13:805:20210315,Ottignies,6478,,23027,,1
336,000784,88____:081::8833001:8811601:13:805:20211210,Ottignies,6478,,23028,,1
336,000785,88____:081::8833001:8811601:13:905:20210315,Ottignies,6479,,23029,,1
336,000784,88____:081::8833001:8811601:13:905:20211210,Ottignies,6479,,23030,,1
336,000785,88____:081::8833001:8811601:13:1005:20210315,Ottignies,6480,,23031,,1
336,000784,88____:081::8833001:8811601:13:1005:20211210,Ottignies,6480,,23032,,1
336,000785,88____:081::8833001:8811601:13:1105:20210315,Ottignies,6481,,23033,,1
336,000784,88____:081::8833001:8811601:13:1105:20211210,Ottignies,6481,,23034,,1
336,000785,88____:081::8833001:8811601:13:1205:20210315,Ottignies,6482,,23035,,1
336,000784,88____:081::8833001:8811601:13:1205:20211210,Ottignies,6482,,23036,,1
336,000785,88____:081::8833001:8811601:13:1305:20210315,Ottignies,6483,,23037,,1
336,000784,88____:081::8833001:8811601:13:1305:20211210,Ottignies,6483,,23038,,1
336,000785,88____:081::8833001:8811601:13:1405:20210315,Ottignies,6484,,23039,,1
336,000784,88____:081::8833001:8811601:13:1405:20211210,Ottignies,6484,,23040,,1
336,000784,88____:081::8833001:8811601:13:1505:20211210,Ottignies,6485,,23041,,1
336,000785,88____:081::8833001:8811601:13:1505:20210315,Ottignies,6485,,23042,,1
336,000785,88____:081::8833001:8811601:13:1605:20210315,Ottignies,6486,,23043,,1
336,000784,88____:081::8833001:8811601:13:1605:20211210,Ottignies,6486,,23044,,1
336,000785,88____:081::8833001:8811601:13:1705:20210315,Ottignies,6487,,23045,,1
336,000784,88____:081::8833001:8811601:13:1705:20211210,Ottignies,6487,,23046,,1
336,000785,88____:081::8833001:8811601:13:1805:20210315,Ottignies,6488,,23047,,1
336,000784,88____:081::8833001:8811601:13:1805:20211210,Ottignies,6488,,23048,,1
336,000785,88____:081::8833001:8811601:13:1905:20210315,Ottignies,6489,,23049,,1
336,000784,88____:081::8833001:8811601:13:1905:20211210,Ottignies,6489,,23050,,1
336,000785,88____:081::8833001:8811601:13:2005:20210315,Ottignies,6490,,23051,,1
336,000784,88____:081::8833001:8811601:13:2005:20211210,Ottignies,6490,,23052,,1
336,000785,88____:081::8833001:8811601:13:2105:20210315,Ottignies,6491,,23053,,1
336,000784,88____:081::8833001:8811601:13:2105:20211210,Ottignies,6491,,23054,,1
336,000785,88____:081::8833001:8811601:13:2205:20210315,Ottignies,6492,,23055,,1
336,000784,88____:081::8833001:8811601:13:2205:20211210,Ottignies,6492,,23056,,1
336,000785,88____:081::8833001:8811601:13:2305:20210315,Ottignies,6493,,23057,,1
336,000784,88____:081::8833001:8811601:13:2305:20211210,Ottignies,6493,,23058,,1
527,000058,88____:G72::8892007:8894201:5:607:20210611,Lokeren,655,,23059,,1
527,000194,88____:G72::8892007:8894201:5:608:20211210,Lokeren,655,,23060,,1
402,000266,88____:078::8814001:8811676:18:650:20211210,Louvain-La-Neuve,6555,,23061,,1
402,000187,88____:078::8814001:8811676:18:652:20210402,Louvain-La-Neuve,6555,,23062,,1
402,000266,88____:078::8814001:8811676:18:750:20211210,Louvain-La-Neuve,6556,,23063,,1
528,001410,88____:078::8814001:8811601:17:743:20211211,Ottignies,6556,,23064,,1
402,000187,88____:078::8814001:8811676:18:752:20210402,Louvain-La-Neuve,6556,,23065,,1
528,001411,88____:078::8814001:8811601:17:843:20211211,Ottignies,6557,,23066,,1
529,000026,88____:078::8811304:8811601:12:843:20210404,Ottignies,6557,,23067,,1
528,000212,88____:078::8814001:8811601:17:937:20211210,Ottignies,6558,,23068,,1
528,001412,88____:078::8814001:8811601:17:943:20211211,Ottignies,6558,,23069,,1
528,000212,88____:078::8814001:8811601:17:1037:20211210,Ottignies,6559,,23070,,1
528,001410,88____:078::8814001:8811601:17:1043:20211211,Ottignies,6559,,23071,,1
529,000026,88____:078::8811304:8811601:12:1043:20210404,Ottignies,6559,,23072,,1
527,000058,88____:G72::8892007:8894201:5:707:20210611,Lokeren,656,,23073,,1
530,000161,88____:G72::8892007:8894201:5:710:20210328,Anvers-Central,656,,23074,,1
530,000161,88____:G72::8894201:8821006:11:806:20210328,Anvers-Central,656,,23074,,1
530,000026,88____:G72::8894201:8821006:11:806:20210404,Anvers-Central,656,,23075,,1
530,001416,88____:G72::8892007:8893120:3:654:20211211,Anvers-Central,656,,23076,,1
530,000109,88____:G72::8892007:8893120:3:654:20210524,Anvers-Central,656,,23077,,1
530,001416,88____:G72::8893120:8894201:3:710:20211211,Anvers-Central,656,,23076,,1
530,000109,88____:G72::8893120:8894201:3:710:20210524,Anvers-Central,656,,23077,,1
530,000028,88____:G72::8893120:8894201:3:710:20210411,Anvers-Central,656,,23078,,1
530,001416,88____:G72::8894201:8894755:7:746:20211211,Anvers-Central,656,,23076,,1
530,000109,88____:G72::8894201:8894755:7:746:20210524,Anvers-Central,656,,23077,,1
530,000028,88____:G72::8894201:8894755:7:746:20210411,Anvers-Central,656,,23078,,1
530,000215,88____:G72::8894201:8894755:7:746:20210509,Anvers-Central,656,,23079,,1
530,001416,88____:G72::8894755:8821006:5:806:20211211,Anvers-Central,656,,23076,,1
530,000028,88____:G72::8894755:8821006:5:806:20210411,Anvers-Central,656,,23078,,1
530,000215,88____:G72::8894755:8821006:5:806:20210509,Anvers-Central,656,,23079,,1
531,000106,88____:G72::8894201:8821006:11:806:20210313,Anvers-Central,656,,23080,,1
531,000001,88____:G72::8894201:8821006:11:806:20210314,Anvers-Central,656,,23081,,1
527,000194,88____:G72::8892007:8894201:5:708:20211210,Lokeren,656,,23082,,1
528,000212,88____:078::8814001:8811601:17:1137:20211210,Ottignies,6560,,23083,,1
528,001412,88____:078::8814001:8811601:17:1143:20211211,Ottignies,6560,,23084,,1
528,000212,88____:078::8814001:8811601:17:1237:20211210,Ottignies,6561,,23085,,1
528,001410,88____:078::8814001:8811601:17:1243:20211211,Ottignies,6561,,23086,,1
529,000026,88____:078::8811304:8811601:12:1243:20210404,Ottignies,6561,,23087,,1
528,000212,88____:078::8814001:8811601:17:1337:20211210,Ottignies,6562,,23088,,1
528,001412,88____:078::8814001:8811601:17:1343:20211211,Ottignies,6562,,23089,,1
528,000212,88____:078::8814001:8811601:17:1437:20211210,Ottignies,6563,,23090,,1
528,001410,88____:078::8814001:8811601:17:1443:20211211,Ottignies,6563,,23091,,1
529,000026,88____:078::8811304:8811601:12:1443:20210404,Ottignies,6563,,23092,,1
402,000266,88____:078::8814001:8811676:18:1550:20211210,Louvain-La-Neuve,6564,,23093,,1
528,001412,88____:078::8814001:8811601:17:1543:20211211,Ottignies,6564,,23094,,1
402,000187,88____:078::8814001:8811676:18:1552:20210402,Louvain-La-Neuve,6564,,23095,,1
402,000266,88____:078::8814001:8811601:17:1643:20211210,Louvain-La-Neuve,6565,,23096,,1
402,001410,88____:078::8814001:8811601:17:1643:20211211,Louvain-La-Neuve,6565,,23097,,1
402,000266,88____:078::8811601:8811676:2:1651:20211210,Louvain-La-Neuve,6565,,23096,,1
402,000187,88____:078::8814001:8811676:18:1653:20210402,Louvain-La-Neuve,6565,,23098,,1
529,000026,88____:078::8811304:8811601:12:1643:20210404,Ottignies,6565,,23099,,1
402,000266,88____:078::8814001:8811676:18:1752:20211210,Louvain-La-Neuve,6566,,23100,,1
528,001410,88____:078::8814001:8811601:17:1743:20211211,Ottignies,6566,,23101,,1
402,000187,88____:078::8814001:8811676:18:1754:20210402,Louvain-La-Neuve,6566,,23102,,1
402,000266,88____:078::8814001:8811676:18:1850:20211210,Louvain-La-Neuve,6567,,23103,,1
528,001410,88____:078::8814001:8811601:17:1843:20211211,Ottignies,6567,,23104,,1
402,000187,88____:078::8814001:8811676:18:1852:20210402,Louvain-La-Neuve,6567,,23105,,1
529,000026,88____:078::8811304:8811601:12:1843:20210404,Ottignies,6567,,23106,,1
528,000212,88____:078::8814001:8811601:17:1937:20211210,Ottignies,6568,,23107,,1
528,001410,88____:078::8814001:8811601:17:1943:20211211,Ottignies,6568,,23108,,1
528,000212,88____:078::8814001:8811601:17:2037:20211210,Ottignies,6569,,23109,,1
528,001410,88____:078::8814001:8811601:17:2043:20211211,Ottignies,6569,,23110,,1
529,000026,88____:078::8811304:8811601:12:2043:20210404,Ottignies,6569,,23111,,1
527,000058,88____:G72::8892007:8894201:5:807:20210611,Lokeren,657,,23112,,1
530,000161,88____:G72::8892007:8894201:5:810:20210328,Anvers-Central,657,,23113,,1
530,000161,88____:G72::8894201:8821006:11:906:20210328,Anvers-Central,657,,23113,,1
530,000026,88____:G72::8894201:8821006:11:906:20210404,Anvers-Central,657,,23114,,1
530,001416,88____:G72::8892007:8893120:3:754:20211211,Anvers-Central,657,,23115,,1
530,000109,88____:G72::8892007:8893120:3:754:20210524,Anvers-Central,657,,23116,,1
530,001416,88____:G72::8893120:8894201:3:810:20211211,Anvers-Central,657,,23115,,1
530,000109,88____:G72::8893120:8894201:3:810:20210524,Anvers-Central,657,,23116,,1
530,000028,88____:G72::8893120:8894201:3:810:20210411,Anvers-Central,657,,23117,,1
530,001416,88____:G72::8894201:8894755:7:846:20211211,Anvers-Central,657,,23115,,1
530,000109,88____:G72::8894201:8894755:7:846:20210524,Anvers-Central,657,,23116,,1
530,000028,88____:G72::8894201:8894755:7:846:20210411,Anvers-Central,657,,23117,,1
530,000215,88____:G72::8894201:8894755:7:846:20210509,Anvers-Central,657,,23118,,1
530,001416,88____:G72::8894755:8821006:5:906:20211211,Anvers-Central,657,,23115,,1
530,000028,88____:G72::8894755:8821006:5:906:20210411,Anvers-Central,657,,23117,,1
530,000215,88____:G72::8894755:8821006:5:906:20210509,Anvers-Central,657,,23118,,1
531,000033,88____:G72::8894201:8821006:11:906:20210314,Anvers-Central,657,,23119,,1
527,000194,88____:G72::8892007:8894201:5:808:20211210,Lokeren,657,,23120,,1
528,000212,88____:078::8814001:8811601:17:2137:20211210,Ottignies,6570,,23121,,1
528,001410,88____:078::8814001:8811601:17:2143:20211211,Ottignies,6570,,23122,,1
528,000212,88____:078::8814001:8811601:17:2237:20211210,Ottignies,6571,,23123,,1
528,001410,88____:078::8814001:8811601:17:2243:20211211,Ottignies,6571,,23124,,1
529,000026,88____:078::8811304:8811601:12:2243:20210404,Ottignies,6571,,23125,,1
528,001273,88____:078::8814001:8811601:17:2343:20211211,Ottignies,6572,,23126,,1
529,000026,88____:078::8811304:8811601:12:2343:20210404,Ottignies,6572,,23127,,1
528,000212,88____:078::8811601:8814001:17:613:20211210,Bruxelles-Midi,6576,,23128,,1
528,000299,88____:078::8811601:8814001:17:712:20210829,Bruxelles-Midi,6577,,23129,,1
528,000212,88____:078::8811601:8814001:17:713:20211210,Bruxelles-Midi,6577,,23130,,1
528,001410,88____:078::8811601:8814001:17:812:20211211,Bruxelles-Midi,6578,,23131,,1
402,000187,88____:078::8811676:8814001:18:813:20210402,Bruxelles-Midi,6578,,23132,,1
402,000186,88____:078::8811676:8814001:18:813:20211210,Bruxelles-Midi,6578,,23133,,1
402,000315,88____:078::8811676:8814001:18:813:20210827,Bruxelles-Midi,6578,,23134,,1
529,000026,88____:078::8811601:8811304:12:751:20210404,Bruxelles-Luxembourg,6578,,23135,,1
528,001412,88____:078::8811601:8814001:17:912:20211211,Bruxelles-Midi,6579,,23136,,1
402,000187,88____:078::8811676:8814001:18:913:20210402,Bruxelles-Midi,6579,,23137,,1
402,000266,88____:078::8811676:8814001:18:913:20211210,Bruxelles-Midi,6579,,23138,,1
527,000058,88____:G72::8892007:8894201:5:907:20210611,Lokeren,658,,23139,,1
530,000161,88____:G72::8892007:8894201:5:910:20210328,Anvers-Central,658,,23140,,1
530,000161,88____:G72::8894201:8821006:11:1006:20210328,Anvers-Central,658,,23140,,1
530,000026,88____:G72::8894201:8821006:11:1006:20210404,Anvers-Central,658,,23141,,1
530,001416,88____:G72::8892007:8894755:11:946:20211211,Anvers-Central,658,,23142,,1
530,000109,88____:G72::8892007:8894755:11:946:20210524,Anvers-Central,658,,23143,,1
530,001416,88____:G72::8894755:8821006:5:1006:20211211,Anvers-Central,658,,23142,,1
531,000033,88____:G72::8894201:8821006:11:1006:20210314,Anvers-Central,658,,23144,,1
532,000028,88____:G72::8893120:8894201:3:910:20210411,Anvers-Central,658,,23145,,1
532,000028,88____:G72::8894201:8821006:11:1006:20210411,Anvers-Central,658,,23145,,1
532,000215,88____:G72::8894201:8821006:11:1006:20210509,Anvers-Central,658,,23146,,1
527,000194,88____:G72::8892007:8894201:5:908:20211210,Lokeren,658,,23147,,1
528,001410,88____:078::8811601:8814001:17:1012:20211211,Bruxelles-Midi,6580,,23148,,1
528,000212,88____:078::8811601:8814001:17:1013:20211210,Bruxelles-Midi,6580,,23149,,1
529,000026,88____:078::8811601:8811304:12:951:20210404,Bruxelles-Luxembourg,6580,,23150,,1
528,001412,88____:078::8811601:8814001:17:1112:20211211,Bruxelles-Midi,6581,,23151,,1
528,000212,88____:078::8811601:8814001:17:1113:20211210,Bruxelles-Midi,6581,,23152,,1
528,001410,88____:078::8811601:8814001:17:1212:20211211,Bruxelles-Midi,6582,,23153,,1
528,000212,88____:078::8811601:8814001:17:1213:20211210,Bruxelles-Midi,6582,,23154,,1
529,000026,88____:078::8811601:8811304:12:1151:20210404,Bruxelles-Luxembourg,6582,,23155,,1
528,001412,88____:078::8811601:8814001:17:1312:20211211,Bruxelles-Midi,6583,,23156,,1
528,000212,88____:078::8811601:8814001:17:1313:20211210,Bruxelles-Midi,6583,,23157,,1
528,001410,88____:078::8811601:8814001:17:1412:20211211,Bruxelles-Midi,6584,,23158,,1
528,000212,88____:078::8811601:8814001:17:1413:20211210,Bruxelles-Midi,6584,,23159,,1
529,000026,88____:078::8811601:8811304:12:1351:20210404,Bruxelles-Luxembourg,6584,,23160,,1
528,001412,88____:078::8811601:8814001:17:1512:20211211,Bruxelles-Midi,6585,,23161,,1
528,000212,88____:078::8811601:8814001:17:1513:20211210,Bruxelles-Midi,6585,,23162,,1
528,001410,88____:078::8811601:8814001:17:1612:20211211,Bruxelles-Midi,6586,,23163,,1
528,000315,88____:078::8811601:8814001:17:1613:20210827,Bruxelles-Midi,6586,,23164,,1
528,000825,88____:078::8811601:8814001:17:1613:20211210,Grammont,6586,,23165,,1
533,000825,88____:076::8814001:8895505:12:1659:20211210,Grammont,8572,,23165,,1
529,000026,88____:078::8811601:8811304:12:1551:20210404,Bruxelles-Luxembourg,6586,,23166,,1
528,000265,88____:078::8811601:8814001:17:1613:20210611,Grammont,6586,,23167,,1
533,000265,88____:076::8814001:8895505:12:1659:20210611,Grammont,8572,,23167,,1
528,001410,88____:078::8811601:8814001:17:1712:20211211,Bruxelles-Midi,6587,,23168,,1
402,000187,88____:078::8811676:8814001:18:1713:20210402,Bruxelles-Midi,6587,,23169,,1
402,000266,88____:078::8811676:8814001:18:1713:20211210,Bruxelles-Midi,6587,,23170,,1
528,001410,88____:078::8811601:8814001:17:1812:20211211,Bruxelles-Midi,6588,,23171,,1
402,000187,88____:078::8811676:8814001:18:1813:20210402,Bruxelles-Midi,6588,,23172,,1
402,000266,88____:078::8811676:8814001:18:1813:20211210,Bruxelles-Midi,6588,,23173,,1
529,000026,88____:078::8811601:8811304:12:1751:20210404,Bruxelles-Luxembourg,6588,,23174,,1
528,001410,88____:078::8811601:8814001:17:1912:20211211,Bruxelles-Midi,6589,,23175,,1
402,000187,88____:078::8811676:8814001:18:1913:20210402,Bruxelles-Midi,6589,,23176,,1
402,000266,88____:078::8811676:8814001:18:1913:20211210,Bruxelles-Midi,6589,,23177,,1
527,000058,88____:G72::8892007:8894201:5:1007:20210611,Lokeren,659,,23178,,1
530,000161,88____:G72::8892007:8894201:5:1010:20210328,Anvers-Central,659,,23179,,1
530,000161,88____:G72::8894201:8821006:11:1106:20210328,Anvers-Central,659,,23179,,1
530,000026,88____:G72::8894201:8821006:11:1106:20210404,Anvers-Central,659,,23180,,1
530,001416,88____:G72::8892007:8893120:3:954:20211211,Anvers-Central,659,,23181,,1
530,000109,88____:G72::8892007:8893120:3:954:20210524,Anvers-Central,659,,23182,,1
530,001416,88____:G72::8893120:8894201:3:1010:20211211,Anvers-Central,659,,23181,,1
530,000109,88____:G72::8893120:8894201:3:1010:20210524,Anvers-Central,659,,23182,,1
530,000028,88____:G72::8893120:8894201:3:1010:20210411,Anvers-Central,659,,23183,,1
530,001416,88____:G72::8894201:8894755:7:1046:20211211,Anvers-Central,659,,23181,,1
530,000109,88____:G72::8894201:8894755:7:1046:20210524,Anvers-Central,659,,23182,,1
530,000028,88____:G72::8894201:8894755:7:1046:20210411,Anvers-Central,659,,23183,,1
530,000215,88____:G72::8894201:8894755:7:1046:20210509,Anvers-Central,659,,23184,,1
530,001416,88____:G72::8894755:8821006:5:1106:20211211,Anvers-Central,659,,23181,,1
530,000028,88____:G72::8894755:8821006:5:1106:20210411,Anvers-Central,659,,23183,,1
530,000215,88____:G72::8894755:8821006:5:1106:20210509,Anvers-Central,659,,23184,,1
531,000033,88____:G72::8894201:8821006:11:1106:20210314,Anvers-Central,659,,23185,,1
527,000194,88____:G72::8892007:8894201:5:1008:20211210,Lokeren,659,,23186,,1
528,001410,88____:078::8811601:8814001:17:2012:20211211,Bruxelles-Midi,6590,,23187,,1
402,000187,88____:078::8811676:8814001:18:2013:20210402,Bruxelles-Midi,6590,,23188,,1
402,000266,88____:078::8811676:8814001:18:2013:20211210,Bruxelles-Midi,6590,,23189,,1
529,000026,88____:078::8811601:8811304:12:1951:20210404,Bruxelles-Luxembourg,6590,,23190,,1
528,001410,88____:078::8811601:8814001:17:2112:20211211,Bruxelles-Midi,6591,,23191,,1
528,000212,88____:078::8811601:8814001:17:2113:20211210,Bruxelles-Midi,6591,,23192,,1
528,001410,88____:078::8811601:8814001:17:2212:20211211,Bruxelles-Midi,6592,,23193,,1
528,000315,88____:078::8811601:8814001:17:2213:20210827,Bruxelles-Midi,6592,,23194,,1
529,000026,88____:078::8811601:8811304:12:2151:20210404,Bruxelles-Luxembourg,6592,,23195,,1
528,001410,88____:078::8811601:8814001:17:2312:20211211,Bruxelles-Midi,6593,,23196,,1
528,000888,88____:078::8811601:8814001:17:2313:20211209,Bruxelles-Midi,6593,,23197,,1
527,000058,88____:G72::8892007:8894201:5:1107:20210611,Lokeren,660,,23198,,1
530,000161,88____:G72::8892007:8894201:5:1110:20210328,Anvers-Central,660,,23199,,1
530,000161,88____:G72::8894201:8821006:11:1206:20210328,Anvers-Central,660,,23199,,1
530,000026,88____:G72::8894201:8821006:11:1206:20210404,Anvers-Central,660,,23200,,1
530,001416,88____:G72::8892007:8893120:3:1054:20211211,Anvers-Central,660,,23201,,1
530,000109,88____:G72::8892007:8893120:3:1054:20210524,Anvers-Central,660,,23202,,1
530,001416,88____:G72::8893120:8894201:3:1110:20211211,Anvers-Central,660,,23201,,1
530,000109,88____:G72::8893120:8894201:3:1110:20210524,Anvers-Central,660,,23202,,1
530,000028,88____:G72::8893120:8894201:3:1110:20210411,Anvers-Central,660,,23203,,1
530,001416,88____:G72::8894201:8894755:7:1146:20211211,Anvers-Central,660,,23201,,1
530,000109,88____:G72::8894201:8894755:7:1146:20210524,Anvers-Central,660,,23202,,1
530,000028,88____:G72::8894201:8894755:7:1146:20210411,Anvers-Central,660,,23203,,1
530,000296,88____:G72::8894201:8894755:7:1146:20210509,Anvers-Central,660,,23204,,1
530,001416,88____:G72::8894755:8821006:5:1206:20211211,Anvers-Central,660,,23201,,1
530,000028,88____:G72::8894755:8821006:5:1206:20210411,Anvers-Central,660,,23203,,1
530,000296,88____:G72::8894755:8821006:5:1206:20210509,Anvers-Central,660,,23204,,1
527,000194,88____:G72::8892007:8894201:5:1108:20211210,Lokeren,660,,23205,,1
534,000974,88____:024::8891009:8891660:5:1026:20210829,Knokke,6601,,23206,,1
534,000974,88____:024::8891009:8891660:5:1126:20210829,Knokke,6602,,23207,,1
534,000974,88____:024::8891009:8891660:5:1226:20210829,Knokke,6603,,23208,,1
527,000058,88____:G72::8892007:8894201:5:1207:20210611,Lokeren,661,,23209,,1
530,000161,88____:G72::8892007:8894201:5:1210:20210328,Anvers-Central,661,,23210,,1
530,000161,88____:G72::8894201:8821006:11:1306:20210328,Anvers-Central,661,,23210,,1
530,000026,88____:G72::8894201:8821006:11:1306:20210404,Anvers-Central,661,,23211,,1
530,001416,88____:G72::8892007:8893120:3:1154:20211211,Anvers-Central,661,,23212,,1
530,000109,88____:G72::8892007:8893120:3:1154:20210524,Anvers-Central,661,,23213,,1
530,001416,88____:G72::8893120:8894201:3:1210:20211211,Anvers-Central,661,,23212,,1
530,000109,88____:G72::8893120:8894201:3:1210:20210524,Anvers-Central,661,,23213,,1
530,000028,88____:G72::8893120:8894201:3:1210:20210411,Anvers-Central,661,,23214,,1
530,001416,88____:G72::8894201:8894755:7:1246:20211211,Anvers-Central,661,,23212,,1
530,000109,88____:G72::8894201:8894755:7:1246:20210524,Anvers-Central,661,,23213,,1
530,000028,88____:G72::8894201:8894755:7:1246:20210411,Anvers-Central,661,,23214,,1
530,000215,88____:G72::8894201:8894755:7:1246:20210509,Anvers-Central,661,,23215,,1
530,001416,88____:G72::8894755:8821006:5:1306:20211211,Anvers-Central,661,,23212,,1
530,000028,88____:G72::8894755:8821006:5:1306:20210411,Anvers-Central,661,,23214,,1
530,000215,88____:G72::8894755:8821006:5:1306:20210509,Anvers-Central,661,,23215,,1
531,000033,88____:G72::8894201:8821006:11:1306:20210314,Anvers-Central,661,,23216,,1
527,000194,88____:G72::8892007:8894201:5:1208:20211210,Lokeren,661,,23217,,1
534,000974,88____:024::8891660:8891009:5:1126:20210829,Bruges,6611,,23218,,1
534,000974,88____:024::8891660:8891009:5:1226:20210829,Bruges,6612,,23219,,1
534,000974,88____:024::8891660:8891009:5:1326:20210829,Bruges,6613,,23220,,1
534,000974,88____:024::8891660:8891009:5:1725:20210829,Bruges,6617,,23221,,1
534,000974,88____:024::8891660:8891009:5:1825:20210829,Bruges,6618,,23222,,1
534,000974,88____:024::8891660:8891009:5:1925:20210829,Bruges,6619,,23223,,1
527,000058,88____:G72::8892007:8894201:5:1307:20210611,Lokeren,662,,23224,,1
530,000161,88____:G72::8892007:8894201:5:1310:20210328,Anvers-Central,662,,23225,,1
530,000161,88____:G72::8894201:8821006:11:1406:20210328,Anvers-Central,662,,23225,,1
530,000026,88____:G72::8894201:8821006:11:1406:20210404,Anvers-Central,662,,23226,,1
530,001416,88____:G72::8892007:8893120:3:1254:20211211,Anvers-Central,662,,23227,,1
530,000109,88____:G72::8892007:8893120:3:1254:20210524,Anvers-Central,662,,23228,,1
530,001416,88____:G72::8893120:8894201:3:1310:20211211,Anvers-Central,662,,23227,,1
530,000109,88____:G72::8893120:8894201:3:1310:20210524,Anvers-Central,662,,23228,,1
530,000028,88____:G72::8893120:8894201:3:1310:20210411,Anvers-Central,662,,23229,,1
530,001416,88____:G72::8894201:8894755:7:1346:20211211,Anvers-Central,662,,23227,,1
530,000109,88____:G72::8894201:8894755:7:1346:20210524,Anvers-Central,662,,23228,,1
530,000028,88____:G72::8894201:8894755:7:1346:20210411,Anvers-Central,662,,23229,,1
530,000215,88____:G72::8894201:8894755:7:1346:20210509,Anvers-Central,662,,23230,,1
530,001416,88____:G72::8894755:8821006:5:1406:20211211,Anvers-Central,662,,23227,,1
530,000028,88____:G72::8894755:8821006:5:1406:20210411,Anvers-Central,662,,23229,,1
530,000215,88____:G72::8894755:8821006:5:1406:20210509,Anvers-Central,662,,23230,,1
531,000106,88____:G72::8894201:8821006:11:1406:20210313,Anvers-Central,662,,23231,,1
531,000001,88____:G72::8894201:8821006:11:1406:20210314,Anvers-Central,662,,23232,,1
527,000194,88____:G72::8892007:8894201:5:1308:20211210,Lokeren,662,,23233,,1
527,000058,88____:G72::8892007:8894201:5:1407:20210611,Lokeren,663,,23234,,1
530,000161,88____:G72::8892007:8894201:5:1410:20210328,Anvers-Central,663,,23235,,1
530,000161,88____:G72::8894201:8821006:11:1506:20210328,Anvers-Central,663,,23235,,1
530,000026,88____:G72::8894201:8821006:11:1506:20210404,Anvers-Central,663,,23236,,1
530,001416,88____:G72::8892007:8893120:3:1354:20211211,Anvers-Central,663,,23237,,1
530,000109,88____:G72::8892007:8893120:3:1354:20210524,Anvers-Central,663,,23238,,1
530,001416,88____:G72::8893120:8894201:3:1410:20211211,Anvers-Central,663,,23237,,1
530,000109,88____:G72::8893120:8894201:3:1410:20210524,Anvers-Central,663,,23238,,1
530,000028,88____:G72::8893120:8894201:3:1410:20210411,Anvers-Central,663,,23239,,1
530,001416,88____:G72::8894201:8894755:7:1446:20211211,Anvers-Central,663,,23237,,1
530,000109,88____:G72::8894201:8894755:7:1446:20210524,Anvers-Central,663,,23238,,1
530,000028,88____:G72::8894201:8894755:7:1446:20210411,Anvers-Central,663,,23239,,1
530,000215,88____:G72::8894201:8894755:7:1446:20210509,Anvers-Central,663,,23240,,1
530,001416,88____:G72::8894755:8821006:5:1506:20211211,Anvers-Central,663,,23237,,1
530,000028,88____:G72::8894755:8821006:5:1506:20210411,Anvers-Central,663,,23239,,1
530,000215,88____:G72::8894755:8821006:5:1506:20210509,Anvers-Central,663,,23240,,1
531,000033,88____:G72::8894201:8821006:11:1506:20210314,Anvers-Central,663,,23241,,1
527,000194,88____:G72::8892007:8894201:5:1408:20211210,Lokeren,663,,23242,,1
534,000974,88____:024::8891009:8891660:5:1055:20210829,Knokke,6630,,23243,,1
534,000974,88____:024::8891009:8891660:5:1155:20210829,Knokke,6631,,23244,,1
534,000974,88____:024::8891009:8891660:5:1255:20210829,Knokke,6632,,23245,,1
534,000974,88____:024::8891009:8891660:5:1653:20210829,Knokke,6636,,23246,,1
534,000974,88____:024::8891009:8891660:5:1753:20210829,Knokke,6637,,23247,,1
534,000974,88____:024::8891009:8891660:5:1853:20210829,Knokke,6638,,23248,,1
527,000058,88____:G72::8892007:8894201:5:1507:20210611,Lokeren,664,,23249,,1
530,000161,88____:G72::8892007:8894201:5:1510:20210328,Anvers-Central,664,,23250,,1
530,000161,88____:G72::8894201:8821006:11:1606:20210328,Anvers-Central,664,,23250,,1
