stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id,country
stoparea:153154,dwe,DE WESTEREEN,53.2487500458,6.03600561619,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:153157,ehs,EINDHOVEN STRIJP-S,51.4501458154,5.45702934265,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:130827,ndkp,NOORDERKEMPEN,51.35722,4.6329199999999995,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:194756,zzs,ZAANDIJK ZAANSE SCHANS,52.469161551599996,4.80516135693,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:194757,kz,KOOG AAN DE ZAAN,52.457620999999996,4.805914,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:194943,wesel,WESEL,51.65578,6.626863,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:194944,oberhs,OBERHAUSEN-STERKRADE,51.512147999999996,6.84323,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:264884,wadt,WADDINXVEEN TRIANGEL,52.02678,4.64907,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:226113,mid,HEIDE (B),51.3648946937,4.46022391319,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:226114,hwob,WOLFSBURG HBF,52.429479,10.7882,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226115,esn,ESSEN (B),51.4626906725,4.45137798786,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:226117,eenp,ENNEPETAL,51.304434,7.3432,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226121,kkd,KOLN MESSE/DEUTZ,50.940906,6.9746,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226123,minden,MINDEN (WESTF),52.290439007299995,8.9344650507,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:342178,el,ELTEN,51.8743477,6.154146900000001,1,,Europe/Amsterdam,0.0,,,Germany
