route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
04236.06____.020:4236,06____,RE,RE 4236,,2,,,
04700.06____.001:4700,06____,RE,RE 4700,,2,,,
04700.06____.014:4700,06____,RE,RE 4700,,2,,,
04701.06____.002:4701,06____,RE,RE 4701,,2,,,
04701.06____.015:4701,06____,RE,RE 4701,,2,,,
04702.06____.002:4702,06____,RE,RE 4702,,2,,,
04702.06____.013:4702,06____,RE,RE 4702,,2,,,
04703.06____.001:4703,06____,RE,RE 4703,,2,,,
04704.06____.004:4704,06____,RE,RE 4704,,2,,,
04704.06____.007:4704,06____,RE,RE 4704,,2,,,
04704.06____.020:4704,06____,RE,RE 4704,,2,,,
04705.06____.005:4705,06____,RE,RE 4705,,2,,,
04705.06____.006:4705,06____,RE,RE 4705,,2,,,
04706.06____.008:4706,06____,RE,RE 4706,,2,,,
04707.06____.009:4707,06____,RE,RE 4707,,2,,,
04707.06____.018:4707,06____,RE,RE 4707,,2,,,
04708.06____.013:4708,06____,RE,RE 4708,,2,,,
04709.06____.006:4709,06____,RE,RE 4709,,2,,,
04709.06____.017:4709,06____,RE,RE 4709,,2,,,
04710.06____.005:4710,06____,RE,RE 4710,,2,,,
04710.06____.014:4710,06____,RE,RE 4710,,2,,,
04710.06____.020:4710,06____,RE,RE 4710,,2,,,
04712.06____.006:4712,06____,RE,RE 4712,,2,,,
04712.06____.007:4712,06____,RE,RE 4712,,2,,,
04712.06____.021:4712,06____,RE,RE 4712,,2,,,
04713.06____.005:4713,06____,RE,RE 4713,,2,,,
04713.06____.006:4713,06____,RE,RE 4713,,2,,,
04713.06____.012:4713,06____,RE,RE 4713,,2,,,
04713.06____.014:4713,06____,RE,RE 4713,,2,,,
04713.06____.016:4713,06____,RE,RE 4713,,2,,,
04713.06____.021:4713,06____,RE,RE 4713,,2,,,
04714.06____.008:4714,06____,RE,RE 4714,,2,,,
04714.06____.009:4714,06____,RE,RE 4714,,2,,,
04714.06____.014:4714,06____,RE,RE 4714,,2,,,
04714.06____.016:4714,06____,RE,RE 4714,,2,,,
04714.06____.018:4714,06____,RE,RE 4714,,2,,,
04714.06____.020:4714,06____,RE,RE 4714,,2,,,
04714.06____.021:4714,06____,RE,RE 4714,,2,,,
04714.06____.024:4714,06____,RE,RE 4714,,2,,,
04715.06____.006:4715,06____,RE,RE 4715,,2,,,
04715.06____.007:4715,06____,RE,RE 4715,,2,,,
04715.06____.011:4715,06____,RE,RE 4715,,2,,,
04715.06____.013:4715,06____,RE,RE 4715,,2,,,
04715.06____.016:4715,06____,RE,RE 4715,,2,,,
04715.06____.020:4715,06____,RE,RE 4715,,2,,,
04716.06____.005:4716,06____,RE,RE 4716,,2,,,
04716.06____.006:4716,06____,RE,RE 4716,,2,,,
04716.06____.014:4716,06____,RE,RE 4716,,2,,,
04716.06____.018:4716,06____,RE,RE 4716,,2,,,
04716.06____.021:4716,06____,RE,RE 4716,,2,,,
04717.06____.012:4717,06____,RE,RE 4717,,2,,,
04717.06____.016:4717,06____,RE,RE 4717,,2,,,
04717.06____.021:4717,06____,RE,RE 4717,,2,,,
04717.06____.023:4717,06____,RE,RE 4717,,2,,,
04717.06____.027:4717,06____,RE,RE 4717,,2,,,
04718.06____.004:4718,06____,RE,RE 4718,,2,,,
04718.06____.005:4718,06____,RE,RE 4718,,2,,,
04718.06____.011:4718,06____,RE,RE 4718,,2,,,
04718.06____.015:4718,06____,RE,RE 4718,,2,,,
04718.06____.019:4718,06____,RE,RE 4718,,2,,,
04719.06____.004:4719,06____,RE,RE 4719,,2,,,
04719.06____.005:4719,06____,RE,RE 4719,,2,,,
04719.06____.009:4719,06____,RE,RE 4719,,2,,,
04719.06____.011:4719,06____,RE,RE 4719,,2,,,
04719.06____.012:4719,06____,RE,RE 4719,,2,,,
04719.06____.014:4719,06____,RE,RE 4719,,2,,,
04719.06____.015:4719,06____,RE,RE 4719,,2,,,
04719.06____.019:4719,06____,RE,RE 4719,,2,,,
04720.06____.003:4720,06____,RE,RE 4720,,2,,,
04720.06____.011:4720,06____,RE,RE 4720,,2,,,
04720.06____.013:4720,06____,RE,RE 4720,,2,,,
04720.06____.016:4720,06____,RE,RE 4720,,2,,,
04720.06____.019:4720,06____,RE,RE 4720,,2,,,
04721.06____.004:4721,06____,RE,RE 4721,,2,,,
04721.06____.006:4721,06____,RE,RE 4721,,2,,,
04721.06____.011:4721,06____,RE,RE 4721,,2,,,
04721.06____.023:4721,06____,RE,RE 4721,,2,,,
04722.06____.005:4722,06____,RE,RE 4722,,2,,,
04722.06____.009:4722,06____,RE,RE 4722,,2,,,
04722.06____.015:4722,06____,RE,RE 4722,,2,,,
04722.06____.016:4722,06____,RE,RE 4722,,2,,,
04722.06____.019:4722,06____,RE,RE 4722,,2,,,
04722.06____.020:4722,06____,RE,RE 4722,,2,,,
04722.06____.024:4722,06____,RE,RE 4722,,2,,,
04723.06____.005:4723,06____,RE,RE 4723,,2,,,
04723.06____.006:4723,06____,RE,RE 4723,,2,,,
04723.06____.011:4723,06____,RE,RE 4723,,2,,,
04723.06____.013:4723,06____,RE,RE 4723,,2,,,
04723.06____.015:4723,06____,RE,RE 4723,,2,,,
04723.06____.025:4723,06____,RE,RE 4723,,2,,,
04724.06____.003:4724,06____,RE,RE 4724,,2,,,
04724.06____.004:4724,06____,RE,RE 4724,,2,,,
04724.06____.013:4724,06____,RE,RE 4724,,2,,,
04724.06____.016:4724,06____,RE,RE 4724,,2,,,
04724.06____.019:4724,06____,RE,RE 4724,,2,,,
04725.06____.003:4725,06____,RE,RE 4725,,2,,,
04725.06____.006:4725,06____,RE,RE 4725,,2,,,
04725.06____.012:4725,06____,RE,RE 4725,,2,,,
04725.06____.013:4725,06____,RE,RE 4725,,2,,,
04725.06____.014:4725,06____,RE,RE 4725,,2,,,
04725.06____.016:4725,06____,RE,RE 4725,,2,,,
04725.06____.020:4725,06____,RE,RE 4725,,2,,,
04726.06____.003:4726,06____,RE,RE 4726,,2,,,
04726.06____.004:4726,06____,RE,RE 4726,,2,,,
04726.06____.011:4726,06____,RE,RE 4726,,2,,,
04726.06____.018:4726,06____,RE,RE 4726,,2,,,
04726.06____.020:4726,06____,RE,RE 4726,,2,,,
04727.06____.003:4727,06____,RE,RE 4727,,2,,,
04727.06____.004:4727,06____,RE,RE 4727,,2,,,
04727.06____.007:4727,06____,RE,RE 4727,,2,,,
04727.06____.008:4727,06____,RE,RE 4727,,2,,,
04727.06____.011:4727,06____,RE,RE 4727,,2,,,
04727.06____.013:4727,06____,RE,RE 4727,,2,,,
04727.06____.014:4727,06____,RE,RE 4727,,2,,,
04727.06____.017:4727,06____,RE,RE 4727,,2,,,
04728.06____.002:4728,06____,RE,RE 4728,,2,,,
04728.06____.003:4728,06____,RE,RE 4728,,2,,,
04728.06____.008:4728,06____,RE,RE 4728,,2,,,
04728.06____.014:4728,06____,RE,RE 4728,,2,,,
04728.06____.018:4728,06____,RE,RE 4728,,2,,,
04729.06____.003:4729,06____,RE,RE 4729,,2,,,
04729.06____.004:4729,06____,RE,RE 4729,,2,,,
04729.06____.017:4729,06____,RE,RE 4729,,2,,,
04730.06____.012:4730,06____,RE,RE 4730,,2,,,
04730.06____.013:4730,06____,RE,RE 4730,,2,,,
04730.06____.016:4730,06____,RE,RE 4730,,2,,,
04730.06____.017:4730,06____,RE,RE 4730,,2,,,
04730.06____.020:4730,06____,RE,RE 4730,,2,,,
04730.06____.022:4730,06____,RE,RE 4730,,2,,,
04731.06____.004:4731,06____,RE,RE 4731,,2,,,
04731.06____.006:4731,06____,RE,RE 4731,,2,,,
04731.06____.013:4731,06____,RE,RE 4731,,2,,,
04731.06____.015:4731,06____,RE,RE 4731,,2,,,
04731.06____.016:4731,06____,RE,RE 4731,,2,,,
04731.06____.019:4731,06____,RE,RE 4731,,2,,,
04732.06____.005:4732,06____,RE,RE 4732,,2,,,
04732.06____.008:4732,06____,RE,RE 4732,,2,,,
04733.06____.005:4733,06____,RE,RE 4733,,2,,,
04733.06____.012:4733,06____,RE,RE 4733,,2,,,
04733.06____.015:4733,06____,RE,RE 4733,,2,,,
04733.06____.016:4733,06____,RE,RE 4733,,2,,,
04733.06____.018:4733,06____,RE,RE 4733,,2,,,
04733.06____.020:4733,06____,RE,RE 4733,,2,,,
04733.06____.021:4733,06____,RE,RE 4733,,2,,,
04733.06____.027:4733,06____,RE,RE 4733,,2,,,
04734.06____.004:4734,06____,RE,RE 4734,,2,,,
04734.06____.005:4734,06____,RE,RE 4734,,2,,,
04734.06____.013:4734,06____,RE,RE 4734,,2,,,
04734.06____.016:4734,06____,RE,RE 4734,,2,,,
04734.06____.020:4734,06____,RE,RE 4734,,2,,,
04735.06____.004:4735,06____,RE,RE 4735,,2,,,
04735.06____.005:4735,06____,RE,RE 4735,,2,,,
04735.06____.015:4735,06____,RE,RE 4735,,2,,,
04735.06____.018:4735,06____,RE,RE 4735,,2,,,
04736.06____.004:4736,06____,RE,RE 4736,,2,,,
04736.06____.006:4736,06____,RE,RE 4736,,2,,,
04736.06____.017:4736,06____,RE,RE 4736,,2,,,
04737.06____.005:4737,06____,RE,RE 4737,,2,,,
04737.06____.006:4737,06____,RE,RE 4737,,2,,,
04737.06____.011:4737,06____,RE,RE 4737,,2,,,
04737.06____.013:4737,06____,RE,RE 4737,,2,,,
04737.06____.017:4737,06____,RE,RE 4737,,2,,,
04738.06____.004:4738,06____,RE,RE 4738,,2,,,
04738.06____.005:4738,06____,RE,RE 4738,,2,,,
04738.06____.016:4738,06____,RE,RE 4738,,2,,,
04738.06____.019:4738,06____,RE,RE 4738,,2,,,
04739.06____.004:4739,06____,RE,RE 4739,,2,,,
04739.06____.005:4739,06____,RE,RE 4739,,2,,,
04739.06____.017:4739,06____,RE,RE 4739,,2,,,
04740.06____.005:4740,06____,RE,RE 4740,,2,,,
04740.06____.006:4740,06____,RE,RE 4740,,2,,,
04740.06____.017:4740,06____,RE,RE 4740,,2,,,
04740.06____.020:4740,06____,RE,RE 4740,,2,,,
04741.06____.005:4741,06____,RE,RE 4741,,2,,,
04741.06____.006:4741,06____,RE,RE 4741,,2,,,
04741.06____.011:4741,06____,RE,RE 4741,,2,,,
04741.06____.014:4741,06____,RE,RE 4741,,2,,,
04741.06____.017:4741,06____,RE,RE 4741,,2,,,
04741.06____.020:4741,06____,RE,RE 4741,,2,,,
04741.06____.023:4741,06____,RE,RE 4741,,2,,,
04742.06____.005:4742,06____,RE,RE 4742,,2,,,
04742.06____.006:4742,06____,RE,RE 4742,,2,,,
04742.06____.015:4742,06____,RE,RE 4742,,2,,,
04743.06____.003:4743,06____,RE,RE 4743,,2,,,
04743.06____.006:4743,06____,RE,RE 4743,,2,,,
04743.06____.019:4743,06____,RE,RE 4743,,2,,,
04743.06____.022:4743,06____,RE,RE 4743,,2,,,
04744.06____.001:4744,06____,RE,RE 4744,,2,,,
04745.06____.002:4745,06____,RE,RE 4745,,2,,,
04745.06____.007:4745,06____,RE,RE 4745,,2,,,
04745.06____.018:4745,06____,RE,RE 4745,,2,,,
04747.06____.003:4747,06____,RE,RE 4747,,2,,,
04747.06____.008:4747,06____,RE,RE 4747,,2,,,
04747.06____.018:4747,06____,RE,RE 4747,,2,,,
04749.06____.007:4749,06____,RE,RE 4749,,2,,,
04774.06____.007:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
04775.06____.005:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
04776.06____.011:4776,06____,IRE,IRE 4776,,2,,FF8080,
04776.06____.017:4776,06____,IRE,IRE 4776,,2,,FF8080,
04777.06____.010:4777,06____,IRE,IRE 4777,,2,,FF8080,
04777.06____.018:4777,06____,IRE,IRE 4777,,2,,FF8080,
04778.06____.006:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
04778.06____.014:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
04779.06____.006:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
04779.06____.013:FREIZEIT-EXPRESS BODENSEE,06____,RE,FREIZEIT-EXPRESS BODENSEE,,2,,,
05330.06____.003:5330,06____,RE,RE 5330,,2,,,
05330.06____.009:5330,06____,RE,RE 5330,,2,,,
05331.06____.002:5331,06____,RE,RE 5331,,2,,,
05332.06____.002:5332,06____,RE,RE 5332,,2,,,
05332.06____.008:5332,06____,RE,RE 5332,,2,,,
05332.06____.027:5332,06____,RE,RE 5332,,2,,,
05332.06____.033:5332,06____,RE,RE 5332,,2,,,
05333.06____.003:5333,06____,RB,RB 5333,,2,,,
05333.06____.010:5333,06____,RB,RB 5333,,2,,,
05334.06____.002:5334,06____,RE,RE 5334,,2,,,
05334.06____.005:5334,06____,RE,RE 5334,,2,,,
05335.06____.002:5335,06____,RE,RE 5335,,2,,,
05336.06____.001:5336,06____,RE,RE 5336,,2,,,
05336.06____.005:5336,06____,RE,RE 5336,,2,,,
05337.06____.001:5337,06____,RE,RE 5337,,2,,,
05337.06____.006:5337,06____,RE,RE 5337,,2,,,
05337.06____.017:5337,06____,RE,RE 5337,,2,,,
05338.06____.004:5338,06____,RE,RE 5338,,2,,,
05338.06____.008:5338,06____,RE,RE 5338,,2,,,
05338.06____.016:5338,06____,RE,RE 5338,,2,,,
05338.06____.020:5338,06____,RE,RE 5338,,2,,,
05338.06____.021:5338,06____,RE,RE 5338,,2,,,
05338.06____.027:5338,06____,RE,RE 5338,,2,,,
05338.06____.028:5338,06____,RE,RE 5338,,2,,,
05338.06____.032:5338,06____,RE,RE 5338,,2,,,
05338.06____.033:5338,06____,RE,RE 5338,,2,,,
05338.06____.039:5338,06____,RE,RE 5338,,2,,,
05338.06____.040:5338,06____,RE,RE 5338,,2,,,
05339.06____.003:5339,06____,RE,RE 5339,,2,,,
05339.06____.009:5339,06____,RE,RE 5339,,2,,,
05339.06____.021:5339,06____,RE,RE 5339,,2,,,
05339.06____.023:5339,06____,RE,RE 5339,,2,,,
05339.06____.031:5339,06____,RE,RE 5339,,2,,,
05341.06____.002:5341,06____,RE,RE 5341,,2,,,
05341.06____.008:5341,06____,RE,RE 5341,,2,,,
07001.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07001.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07002.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07002.06____.012:60,06____,S60,S 60,,2,,FFEA00,000000
07003.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07003.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07004.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07004.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07005.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07005.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07006.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07006.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07006.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07007.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07007.06____.013:60,06____,S60,S 60,,2,,FFEA00,000000
07008.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07008.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07008.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07009.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07009.06____.013:60,06____,S60,S 60,,2,,FFEA00,000000
07010.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07010.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07010.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07011.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07011.06____.013:60,06____,S60,S 60,,2,,FFEA00,000000
07012.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07012.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07012.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07013.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07013.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07014.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07014.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07014.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07015.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07015.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07016.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07016.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07016.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07017.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07017.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07018.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07018.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07018.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07019.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07019.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07020.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07020.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07020.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07021.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07021.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07022.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07022.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07022.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07023.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07023.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07024.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07024.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07024.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07025.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07025.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07026.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07026.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07026.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07027.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07027.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07028.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07028.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07028.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07029.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07029.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07030.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07030.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07030.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07031.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07031.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07032.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07032.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07032.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07033.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07033.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07034.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07034.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07034.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07035.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07035.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07036.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07036.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07036.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07037.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07037.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07038.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07038.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07038.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07039.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07039.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07040.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07040.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07040.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07041.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07041.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07042.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07042.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07042.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07043.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07043.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07044.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07044.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07044.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07045.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07045.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07046.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07046.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07046.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07047.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07047.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07048.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07048.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07048.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07049.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07049.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07050.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07050.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07050.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07051.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07051.06____.012:60,06____,S60,S 60,,2,,FFEA00,000000
07052.06____.006:60,06____,S60,S 60,,2,,FFEA00,000000
07052.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07052.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07053.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07053.06____.012:60,06____,S60,S 60,,2,,FFEA00,000000
07054.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07054.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07054.06____.013:60,06____,S60,S 60,,2,,FFEA00,000000
07055.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07055.06____.012:60,06____,S60,S 60,,2,,FFEA00,000000
07056.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07056.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07056.06____.011:60,06____,S60,S 60,,2,,FFEA00,000000
07057.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07057.06____.012:60,06____,S60,S 60,,2,,FFEA00,000000
07058.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07058.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07058.06____.013:60,06____,S60,S 60,,2,,FFEA00,000000
07059.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07059.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07060.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07060.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07060.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07061.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07061.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07062.06____.004:60,06____,S60,S 60,,2,,FFEA00,000000
07062.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07062.06____.009:60,06____,S60,S 60,,2,,FFEA00,000000
07063.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07064.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07064.06____.007:60,06____,S60,S 60,,2,,FFEA00,000000
07064.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07065.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07066.06____.005:60,06____,S60,S 60,,2,,FFEA00,000000
07066.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
07066.06____.010:60,06____,S60,S 60,,2,,FFEA00,000000
07067.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07068.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07069.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07070.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07071.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07072.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07073.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07074.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07075.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07076.06____.003:60,06____,S60,S 60,,2,,FFEA00,000000
07077.06____.001:60,06____,S60,S 60,,2,,FFEA00,000000
07078.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07079.06____.002:60,06____,S60,S 60,,2,,FFEA00,000000
07080.06____.017:1,06____,S1,S 1,,2,,FFEA00,000000
07081.06____.010:7081,06____,RB,RB 7081,,2,,,
07081.06____.016:1,06____,S1,S 1,,2,,FFEA00,000000
07082.06____.010:7082,06____,RB,RB 7082,,2,,,
07082.06____.016:1,06____,S1,S 1,,2,,FFEA00,000000
07083.06____.008:7083,06____,RB,RB 7083,,2,,,
07083.06____.014:1,06____,S1,S 1,,2,,FFEA00,000000
07084.06____.007:7084,06____,RB,RB 7084,,2,,,
07084.06____.014:1,06____,S1,S 1,,2,,FFEA00,000000
07085.06____.005:7085,06____,RB,RB 7085,,2,,,
07085.06____.012:1,06____,S1,S 1,,2,,FFEA00,000000
07086.06____.008:7086,06____,RB,RB 7086,,2,,,
07086.06____.015:1,06____,S1,S 1,,2,,FFEA00,000000
07087.06____.008:7087,06____,RB,RB 7087,,2,,,
07087.06____.014:1,06____,S1,S 1,,2,,FFEA00,000000
07088.06____.010:7088,06____,RB,RB 7088,,2,,,
07088.06____.015:1,06____,S1,S 1,,2,,FFEA00,000000
07089.06____.006:7089,06____,RB,RB 7089,,2,,,
07089.06____.013:1,06____,S1,S 1,,2,,FFEA00,000000
07090.06____.007:7090,06____,RB,RB 7090,,2,,,
07090.06____.013:1,06____,S1,S 1,,2,,FFEA00,000000
07091.06____.006:7091,06____,RB,RB 7091,,2,,,
07091.06____.012:1,06____,S1,S 1,,2,,FFEA00,000000
07092.06____.006:7092,06____,RB,RB 7092,,2,,,
07092.06____.011:1,06____,S1,S 1,,2,,FFEA00,000000
07093.06____.011:1,06____,S1,S 1,,2,,FFEA00,000000
07094.06____.009:1,06____,S1,S 1,,2,,FFEA00,000000
07095.06____.010:1,06____,S1,S 1,,2,,FFEA00,000000
07096.06____.011:1,06____,S1,S 1,,2,,FFEA00,000000
07097.06____.013:1,06____,S1,S 1,,2,,FFEA00,000000
07098.06____.009:1,06____,S1,S 1,,2,,FFEA00,000000
07099.06____.008:60,06____,S60,S 60,,2,,FFEA00,000000
